cpd_str_alert_id,molregno,alert_id
76873014,3240,988
77246287,3240,1030
74630958,3241,6
75186912,3241,72
75607907,3241,110
76873015,3241,988
77246288,3241,1030
75270445,3243,83
75314378,3243,95
75394165,3243,106
75531871,3243,107
77616241,3243,1040
77246289,3245,1030
77246290,3246,1030
77616242,3246,1040
75607908,3247,110
75607909,3248,110
75607910,3249,110
74630959,3250,6
75186913,3250,72
75607911,3250,110
76873016,3250,988
77246291,3250,1030
75270446,3251,83
75314379,3251,95
75394166,3251,106
75531872,3251,107
77616243,3251,1040
76708213,3252,267
74874839,3253,63
77616244,3253,1040
78877035,3253,1079
77246292,3255,1030
77616245,3255,1040
74859186,3256,62
76486103,3256,191
76981256,3256,1026
74779742,3257,43
76345561,3257,153
77533072,3257,1034
75590339,3258,108
76886909,3258,1003
75607912,3259,110
77246293,3260,1030
77616246,3260,1040
77246294,3264,1030
77027852,3265,1029
77616247,3266,1040
75607913,3267,110
77616248,3267,1040
77246295,3268,1030
77616249,3268,1040
76244590,3269,136
78981443,3269,1089
77027853,3273,1029
77616250,3273,1040
78711993,3273,1069
77616251,3275,1040
75607914,3277,110
77246296,3277,1030
77027854,3278,1029
78711994,3278,1069
74874840,3279,63
77027855,3279,1029
77616252,3279,1040
78054334,3279,1041
78711995,3279,1069
76227717,3280,135
76244591,3280,136
76704024,3280,260
76705395,3280,261
78969427,3280,1087
78970250,3280,1088
78981444,3280,1089
78988677,3280,1090
75607915,3282,110
75270447,3285,83
75314380,3285,95
75394167,3285,106
75531873,3285,107
77616253,3285,1040
77616254,3286,1040
77246297,3287,1030
77616255,3287,1040
74823173,3288,56
76994487,3288,1028
77027856,3288,1029
77246298,3288,1030
78711996,3288,1069
75607916,3289,110
77616256,3289,1040
77616257,3290,1040
74743418,3291,36
75394168,3291,106
75531874,3291,107
76397707,3291,156
76935461,3291,1016
74874841,3292,63
77246299,3292,1030
77562207,3292,1039
77616258,3292,1040
78054335,3292,1041
75607917,3293,110
76430409,3293,160
76430410,3295,160
75208749,3298,75
77246300,3299,1030
74779743,3300,43
76345562,3300,153
77533073,3300,1034
75607918,3302,110
77246301,3303,1030
77616259,3303,1040
77246302,3307,1030
77027857,3308,1029
78711997,3308,1069
77027858,3309,1029
78711998,3309,1069
77027859,3310,1029
78711999,3310,1069
77027860,3311,1029
77246303,3311,1030
78712000,3311,1069
77246304,3312,1030
77616260,3312,1040
77246305,3313,1030
75607919,3314,110
77027861,3315,1029
78712001,3315,1069
76345563,3317,153
76617236,3318,238
77246306,3319,1030
77616261,3319,1040
77027862,3320,1029
77246307,3320,1030
78712002,3320,1069
74818176,3322,52
76194994,3322,133
79016726,3322,1096
77616262,3323,1040
75607920,3324,110
75607921,3326,110
77616263,3327,1040
75208750,3328,75
76244592,3328,136
78981445,3328,1089
75327398,3330,100
76886910,3330,1003
75339925,3335,101
76714473,3335,268
77027863,3335,1029
74874842,3336,63
76227718,3336,135
78054336,3336,1041
78970251,3336,1088
75247622,3340,81
76578284,3345,234
77616264,3345,1040
74773960,3346,38
75208751,3346,75
76963084,3346,1019
77246308,3346,1030
75339926,3347,101
76714474,3347,268
77027864,3347,1029
77027865,3351,1029
74874843,3352,63
76227719,3352,135
78970252,3352,1088
76991938,3355,1027
77246309,3355,1030
77616265,3355,1040
78877036,3355,1079
74698324,3356,32
74874844,3356,63
76578285,3356,234
76634247,3356,245
76991939,3356,1027
77246310,3356,1030
77562208,3356,1039
77616266,3356,1040
78054337,3356,1041
78877037,3356,1079
74698325,3358,32
74823174,3358,56
74874845,3358,63
76578286,3358,234
76634248,3358,245
76991940,3358,1027
77246311,3358,1030
77562209,3358,1039
77616267,3358,1040
78054338,3358,1041
78877038,3358,1079
74698326,3359,32
74874846,3359,63
76578287,3359,234
76634249,3359,245
76991941,3359,1027
77246312,3359,1030
77562210,3359,1039
77616268,3359,1040
78054339,3359,1041
78877039,3359,1079
76994488,3360,1028
77616269,3360,1040
78877040,3360,1079
74698327,3361,32
74874847,3361,63
76578288,3361,234
76634250,3361,245
76991942,3361,1027
77562211,3361,1039
77616270,3361,1040
78054340,3361,1041
78877041,3361,1079
74874848,3363,63
75186914,3363,72
77027866,3363,1029
77616271,3363,1040
75136404,3364,64
75843979,3364,120
76261733,3364,138
76520561,3364,197
76520625,3364,198
76970718,3364,1025
78344415,3364,1059
76295657,3365,139
78932500,3365,1080
75607922,3367,110
75607923,3368,110
76430411,3368,160
75827213,3369,116
77027867,3369,1029
77246313,3369,1030
78712003,3369,1069
76345564,3373,153
75607924,3374,110
74874849,3376,63
76227720,3376,135
78970253,3376,1088
77246314,3377,1030
77616272,3377,1040
77616273,3378,1040
75607925,3381,110
75270448,3382,83
75314381,3382,95
75394169,3382,106
75531875,3382,107
77616274,3382,1040
76227721,3383,135
77616275,3383,1040
78970254,3383,1088
77027868,3385,1029
75827214,3388,116
77027869,3388,1029
77616276,3389,1040
78877042,3389,1079
76430412,3390,160
78283467,3391,1052
76428842,3394,159
78283468,3394,1052
75607926,3395,110
74874850,3398,63
75186915,3398,72
77027870,3398,1029
77616277,3398,1040
78877043,3398,1079
76345565,3399,153
74611607,3401,1
74874851,3401,63
75136405,3401,64
75590340,3401,108
76749091,3401,305
76886911,3401,1003
78344416,3401,1059
75607927,3404,110
77027871,3405,1029
77246315,3405,1030
78712004,3405,1069
77616278,3406,1040
76227722,3407,135
78970255,3407,1088
75607928,3408,110
74874852,3411,63
76227723,3411,135
77616279,3411,1040
78054341,3411,1041
78970256,3411,1088
75339927,3412,101
76714475,3412,268
77027872,3412,1029
77616280,3412,1040
77616281,3413,1040
75607929,3414,110
75270449,3416,83
75314382,3416,95
75394170,3416,106
75531876,3416,107
77616282,3416,1040
76430413,3417,160
75607930,3420,110
77246316,3420,1030
76227724,3421,135
78970257,3421,1088
74786716,3423,47
75707176,3423,113
76538942,3423,213
76662633,3423,247
77246317,3423,1030
78344417,3423,1059
79007726,3423,1095
78283469,3426,1052
74611608,3429,1
74874853,3429,63
75136406,3429,64
75590341,3429,108
76749092,3429,305
76886912,3429,1003
78344418,3429,1059
76227725,3430,135
78970258,3430,1088
75607931,3431,110
76430414,3431,160
74786717,3432,47
75707177,3432,113
76538943,3432,213
76662634,3432,247
77246318,3432,1030
79007727,3432,1095
74786718,3433,47
75707178,3433,113
76538944,3433,213
77246319,3433,1030
78712005,3433,1069
79007728,3433,1095
76227726,3435,135
78970259,3435,1088
74874854,3436,63
75607932,3436,110
77616283,3436,1040
78054342,3436,1041
78417854,3436,1064
74823175,3439,56
75607933,3439,110
77027873,3439,1029
77246320,3439,1030
77616284,3439,1040
75339928,3442,101
76714476,3442,268
77027874,3442,1029
76227727,3445,135
78970260,3445,1088
75270450,3446,83
75314383,3446,95
75394171,3446,106
75531877,3446,107
77616285,3446,1040
76227728,3447,135
78970261,3447,1088
75607934,3451,110
76991943,3454,1027
77616286,3454,1040
78877044,3454,1079
75607935,3455,110
75607936,3456,110
77027875,3457,1029
77616287,3457,1040
74874855,3459,63
77616288,3459,1040
75607937,3460,110
76227729,3461,135
78970262,3461,1088
76708214,3463,267
77246321,3464,1030
74874856,3465,63
78054343,3465,1041
74874857,3467,63
75607938,3467,110
77616289,3467,1040
78054344,3467,1041
78417855,3467,1064
75364709,3468,104
76227730,3468,135
76959192,3468,1018
78970263,3468,1088
74779744,3469,43
76345566,3469,153
77533074,3469,1034
74786719,3470,47
75707179,3470,113
76538945,3470,213
77246322,3470,1030
78712006,3470,1069
79007729,3470,1095
74874858,3473,63
76227731,3473,135
77616290,3473,1040
78054345,3473,1041
78970264,3473,1088
76227732,3474,135
77616291,3474,1040
78970265,3474,1088
74874859,3475,63
75607939,3475,110
77616292,3475,1040
78054346,3475,1041
78417856,3475,1064
74874860,3476,63
76227733,3476,135
78970266,3476,1088
76430415,3478,160
74874861,3482,63
76227734,3482,135
78970267,3482,1088
75846664,3486,123
75945456,3486,127
78188444,3486,1047
74874862,3488,63
76227735,3488,135
78970268,3488,1088
74874863,3492,63
76227736,3492,135
77616293,3492,1040
78054347,3492,1041
78970269,3492,1088
74874864,3493,63
76227737,3493,135
78970270,3493,1088
74786720,3495,47
75707180,3495,113
76538946,3495,213
76662635,3495,247
77246323,3495,1030
79007730,3495,1095
74786721,3496,47
75707181,3496,113
76538947,3496,213
77246324,3496,1030
78712007,3496,1069
79007731,3496,1095
74874865,3497,63
76227738,3497,135
78970271,3497,1088
74874866,3498,63
76160048,3498,132
78934443,3498,1082
74874867,3499,63
76227739,3499,135
78970272,3499,1088
74786722,3504,47
75707182,3504,113
76538948,3504,213
77246325,3504,1030
78712008,3504,1069
79007732,3504,1095
75590342,3512,108
76295658,3512,139
76886913,3512,1003
74628434,3523,2
74695430,3523,22
74874868,3523,63
76675128,3523,252
76773007,3523,317
76875059,3523,999
76875900,3523,1001
77246326,3523,1030
77616294,3523,1040
76227740,3524,135
78970273,3524,1088
74874869,3530,63
76227741,3530,135
78970274,3530,1088
76227742,3531,135
78970275,3531,1088
74874870,3534,63
78054348,3534,1041
76227743,3536,135
78970276,3536,1088
76227744,3537,135
78970277,3537,1088
78417857,3544,1064
75607940,3553,110
78417858,3560,1064
76430416,3565,160
74874871,3570,63
76227745,3570,135
77616295,3570,1040
78054349,3570,1041
78970278,3570,1088
75394172,3572,106
75531878,3572,107
77497858,3572,1032
74874872,3577,63
76227746,3577,135
78970279,3577,1088
74874873,3579,63
76227747,3579,135
78970280,3579,1088
74874874,3581,63
77616296,3581,1040
78054350,3581,1041
76227748,3584,135
78970281,3584,1088
76227749,3585,135
78970282,3585,1088
74874875,3587,63
74818177,3599,52
74874876,3599,63
76194995,3599,133
79016727,3599,1096
75945457,3600,127
78417859,3600,1064
76227750,3602,135
78970283,3602,1088
74874877,3603,63
75607941,3603,110
77616297,3603,1040
78054351,3603,1041
78417860,3603,1064
74684240,3607,18
75227454,3607,76
76877221,3607,1002
74874878,3608,63
76227751,3608,135
78054352,3608,1041
78970284,3608,1088
77027876,3609,1029
74874879,3611,63
75607942,3611,110
77616298,3611,1040
78054353,3611,1041
74786723,3613,47
75707183,3613,113
76538949,3613,213
77246327,3613,1030
78712009,3613,1069
79007733,3613,1095
74786724,3614,47
75707184,3614,113
76538950,3614,213
77246328,3614,1030
78712010,3614,1069
79007734,3614,1095
74874880,3616,63
76227752,3616,135
78970285,3616,1088
74874881,3617,63
76227753,3617,135
78970286,3617,1088
74698328,3622,32
74874882,3622,63
77562212,3622,1039
77616299,3622,1040
78054354,3622,1041
76261734,3629,138
76327530,3629,145
78417861,3629,1064
79020713,3629,1097
76261735,3630,138
74874883,3634,63
74838629,3636,57
78397157,3636,1063
78417862,3636,1064
78417863,3637,1064
74874884,3638,63
77246329,3638,1030
77616300,3638,1040
76261736,3639,138
76327531,3639,145
78417864,3639,1064
79020714,3639,1097
78417865,3641,1064
74786725,3642,47
75707185,3642,113
76538951,3642,213
76662636,3642,247
77246330,3642,1030
78344419,3642,1059
79007735,3642,1095
75283775,3645,93
75607943,3645,110
77027877,3645,1029
77246331,3645,1030
78417866,3647,1064
77246332,3648,1030
74743419,3651,36
76397708,3651,156
76935462,3651,1016
74874885,3653,63
77027878,3653,1029
77562213,3653,1039
77616301,3653,1040
78054355,3653,1041
78712011,3653,1069
75283776,3654,93
75607944,3654,110
77027879,3654,1029
77246333,3654,1030
75394173,3656,106
75531879,3656,107
77497859,3656,1032
74786726,3657,47
75707186,3657,113
76538952,3657,213
77246334,3657,1030
78712012,3657,1069
79007736,3657,1095
75394174,3658,106
75531880,3658,107
77497860,3658,1032
77616302,3658,1040
74786727,3660,47
75707187,3660,113
76538953,3660,213
76662637,3660,247
77246335,3660,1030
79007737,3660,1095
75846665,3661,123
75945458,3661,127
78188445,3661,1047
78322381,3661,1056
78417867,3661,1064
76244593,3663,136
76261737,3663,138
78981446,3663,1089
75394175,3664,106
75531881,3664,107
77497861,3664,1032
77616303,3664,1040
74773961,3665,38
75208752,3665,75
76963085,3665,1019
75208753,3666,75
76627340,3666,242
78417868,3668,1064
76261738,3670,138
74743420,3672,36
76397709,3672,156
76935463,3672,1016
78417869,3673,1064
76261739,3674,138
78417870,3675,1064
78417871,3679,1064
75360744,3680,103
75945459,3680,127
76680650,3680,254
78417872,3681,1064
77027880,3683,1029
75360745,3684,103
75945460,3684,127
76332709,3684,146
76680651,3684,254
76927856,3684,1015
78417873,3685,1064
78417874,3689,1064
74786728,3690,47
75707188,3690,113
75945461,3690,127
76538954,3690,213
77246336,3690,1030
78417875,3690,1064
78712013,3690,1069
79007738,3690,1095
74786729,3691,47
74859187,3691,62
75707189,3691,113
76486104,3691,191
76538955,3691,213
76981257,3691,1026
77246337,3691,1030
78712014,3691,1069
79007739,3691,1095
74786730,3692,47
75707190,3692,113
76538956,3692,213
76965231,3692,1021
77246338,3692,1030
79007740,3692,1095
74786731,3693,47
75707191,3693,113
76538957,3693,213
77246339,3693,1030
78712015,3693,1069
79007741,3693,1095
74838630,3694,57
78397158,3694,1063
78417876,3694,1064
75394176,3695,106
75531882,3695,107
77497862,3695,1032
78417877,3697,1064
74786732,3698,47
75707192,3698,113
76538958,3698,213
77027881,3698,1029
77246340,3698,1030
78712016,3698,1069
79007742,3698,1095
75394177,3699,106
75531883,3699,107
77497863,3699,1032
75394178,3703,106
75531884,3703,107
77497864,3703,1032
75707193,3704,113
76469593,3704,177
76662638,3704,247
77246341,3704,1030
78829052,3704,1070
75707194,3705,113
76469594,3705,177
76662639,3705,247
77246342,3705,1030
78829053,3705,1070
78417878,3706,1064
78417879,3707,1064
75394179,3708,106
75531885,3708,107
77497865,3708,1032
78417880,3709,1064
78417881,3711,1064
74786733,3712,47
75707195,3712,113
76538959,3712,213
76662640,3712,247
77246343,3712,1030
79007743,3712,1095
75707196,3713,113
76469595,3713,177
76662641,3713,247
77246344,3713,1030
78829054,3713,1070
75707197,3714,113
76469596,3714,177
76662642,3714,247
77246345,3714,1030
78829055,3714,1070
75394180,3715,106
75945462,3715,127
78417882,3716,1064
78417883,3721,1064
78417884,3722,1064
75360746,3723,103
75945463,3723,127
76680652,3723,254
75360747,3724,103
75945464,3724,127
76680653,3724,254
75707198,3725,113
76662643,3725,247
77027882,3725,1029
78344420,3725,1059
75208754,3730,75
78417885,3732,1064
74786734,3733,47
75707199,3733,113
76538960,3733,213
77246346,3733,1030
78712017,3733,1069
79007744,3733,1095
78417886,3734,1064
75394181,3735,106
75531886,3735,107
77497866,3735,1032
77616304,3735,1040
75360748,3738,103
75945465,3738,127
76680654,3738,254
76261740,3739,138
78417887,3740,1064
74786735,3741,47
76538961,3741,213
79007745,3741,1095
75394182,3742,106
75531887,3742,107
77497867,3742,1032
77616305,3742,1040
77027883,3743,1029
78712018,3743,1069
75283777,3744,93
75607945,3744,110
77027884,3744,1029
77246347,3744,1030
75283778,3745,93
75607946,3745,110
76837525,3745,350
77027885,3745,1029
77246348,3745,1030
75283779,3746,93
75607947,3746,110
77027886,3746,1029
77246349,3746,1030
78417888,3747,1064
78417889,3748,1064
76991944,3749,1027
77246350,3749,1030
77616306,3749,1040
78877045,3749,1079
76261741,3750,138
74786736,3753,47
75707200,3753,113
76538962,3753,213
77246351,3753,1030
78712019,3753,1069
79007746,3753,1095
78417890,3754,1064
74611609,3757,1
75136407,3757,64
76160049,3757,132
76514970,3757,195
76749093,3757,305
77027887,3757,1029
78344421,3757,1059
78934444,3757,1082
78950398,3757,1083
78417891,3758,1064
78417892,3759,1064
78417893,3763,1064
78417894,3764,1064
74795721,3765,48
75235966,3765,77
76548208,3765,216
76730792,3765,280
76803693,3765,345
77027888,3765,1029
78712020,3765,1069
79025452,3765,1098
77027889,3767,1029
78712021,3767,1069
75157161,3771,66
75360749,3772,103
75945466,3772,127
76680655,3772,254
78417895,3774,1064
78417896,3775,1064
74874886,3777,63
77027890,3777,1029
77616307,3777,1040
78054356,3777,1041
78712022,3777,1069
74795722,3778,48
75235967,3778,77
76548209,3778,216
76803694,3778,345
77027891,3778,1029
78712023,3778,1069
79025453,3778,1098
77027892,3779,1029
75136408,3781,64
75843980,3781,120
76261742,3781,138
76520562,3781,197
76520626,3781,198
76970719,3781,1025
78344422,3781,1059
75136409,3782,64
75843981,3782,120
76261743,3782,138
76520563,3782,197
76520627,3782,198
76970720,3782,1025
78344423,3782,1059
74698329,3783,32
74874887,3783,63
76578289,3783,234
76634251,3783,245
76991945,3783,1027
77246352,3783,1030
77562214,3783,1039
77616308,3783,1040
78054357,3783,1041
78877046,3783,1079
75208755,3784,75
76327532,3785,145
77027893,3785,1029
78417897,3785,1064
79020715,3785,1097
78417898,3786,1064
74874888,3787,63
74874889,3788,63
75846666,3788,123
75945467,3788,127
78417899,3788,1064
78857626,3788,1077
75707201,3791,113
76469597,3791,177
76662644,3791,247
77246353,3791,1030
78829056,3791,1070
75707202,3792,113
76469598,3792,177
76662645,3792,247
77246354,3792,1030
78829057,3792,1070
78417900,3794,1064
75372567,3795,105
75945468,3795,127
76684159,3795,256
77616309,3795,1040
74859188,3796,62
76486105,3796,191
76981258,3796,1026
77027894,3799,1029
77027895,3801,1029
74838631,3806,57
78397159,3806,1063
78417901,3806,1064
78417902,3807,1064
75707203,3808,113
76430417,3808,160
77027896,3808,1029
77616310,3808,1040
78054358,3808,1041
78712024,3808,1069
75707204,3809,113
77027897,3809,1029
78712025,3809,1069
75394183,3810,106
75531888,3810,107
77497868,3810,1032
78417903,3811,1064
78417904,3812,1064
75707205,3813,113
76469599,3813,177
76662646,3813,247
77246355,3813,1030
78829058,3813,1070
75707206,3814,113
76469600,3814,177
76662647,3814,247
77246356,3814,1030
78829059,3814,1070
75707207,3815,113
76469601,3815,177
76662648,3815,247
77246357,3815,1030
78829060,3815,1070
75707208,3816,113
76469602,3816,177
76662649,3816,247
77246358,3816,1030
78829061,3816,1070
74874890,3821,63
77027898,3821,1029
77616311,3821,1040
78054359,3821,1041
78712026,3821,1069
74874891,3822,63
77027899,3822,1029
78712027,3822,1069
75707209,3825,113
76469603,3825,177
76662650,3825,247
77246359,3825,1030
78829062,3825,1070
75707210,3826,113
76469604,3826,177
76662651,3826,247
77246360,3826,1030
78829063,3826,1070
78417905,3830,1064
78417906,3831,1064
77027900,3835,1029
78712028,3835,1069
74611610,3838,1
75136410,3838,64
75590343,3838,108
76514971,3838,195
76749094,3838,305
76886914,3838,1003
78344424,3838,1059
78322382,3839,1056
78417907,3839,1064
75607948,3841,110
75283780,3843,93
75607949,3843,110
77027901,3843,1029
77246361,3843,1030
75283781,3844,93
75607950,3844,110
77027902,3844,1029
77246362,3844,1030
75283782,3845,93
75607951,3845,110
77027903,3845,1029
77246363,3845,1030
75394184,3846,106
75945469,3846,127
75707211,3847,113
77027904,3847,1029
78712029,3847,1069
75707212,3848,113
77027905,3848,1029
78712030,3848,1069
78417908,3849,1064
74874892,3850,63
78054360,3850,1041
78417909,3852,1064
75208756,3854,75
75707213,3857,113
76254382,3857,137
77616312,3857,1040
78712031,3857,1069
74874893,3858,63
75394185,3858,106
75531889,3858,107
75707214,3858,113
76254383,3858,137
77497869,3858,1032
77616313,3858,1040
78829064,3858,1070
77027906,3859,1029
78417910,3860,1064
78417911,3861,1064
77027907,3862,1029
78712032,3862,1069
74874894,3863,63
77616314,3863,1040
78054361,3863,1041
74795723,3864,48
75364710,3864,104
76803695,3864,345
76959193,3864,1018
77027908,3864,1029
77246364,3864,1030
77616315,3864,1040
78988945,3864,1091
79025454,3864,1098
78417912,3866,1064
77027909,3867,1029
78712033,3867,1069
78417913,3868,1064
78417914,3869,1064
74874895,3871,63
75283783,3871,93
76496810,3871,192
77027910,3871,1029
77616316,3871,1040
78417915,3871,1064
78859036,3871,1078
75707215,3873,113
77027911,3873,1029
78712034,3873,1069
77027912,3874,1029
78712035,3874,1069
78417916,3875,1064
74874896,3876,63
77027913,3876,1029
77562215,3876,1039
77616317,3876,1040
78054362,3876,1041
78712036,3876,1069
75283784,3878,93
75607952,3878,110
77027914,3878,1029
77246365,3878,1030
75283785,3879,93
75607953,3879,110
77027915,3879,1029
77246366,3879,1030
74838632,3880,57
78397160,3880,1063
78417917,3880,1064
74838633,3881,57
78397161,3881,1063
78417918,3881,1064
74874897,3882,63
75283786,3882,93
75846667,3882,123
75945470,3882,127
76496811,3882,192
77027916,3882,1029
77616318,3882,1040
78188446,3882,1047
78417919,3882,1064
78859037,3882,1078
74838634,3884,57
78397162,3884,1063
78417920,3884,1064
78417921,3885,1064
75283787,3888,93
75607954,3888,110
77027917,3888,1029
77246367,3888,1030
76194996,3889,133
76706092,3889,262
78712037,3889,1069
74874898,3890,63
75607955,3890,110
77616319,3891,1040
74874899,3892,63
75283788,3892,93
75846668,3892,123
75945471,3892,127
76496812,3892,192
77027918,3892,1029
77616320,3892,1040
78188447,3892,1047
78417922,3892,1064
78859038,3892,1078
74874900,3896,63
77616321,3896,1040
74762590,3897,37
75707216,3897,113
76416879,3897,157
76466840,3897,174
76469605,3897,177
76662652,3897,247
77246368,3897,1030
78829065,3897,1070
78995909,3897,1093
78417923,3898,1064
78417924,3899,1064
78417925,3900,1064
78417926,3901,1064
75607956,3902,110
75607957,3903,110
77616322,3908,1040
74874901,3909,63
77027919,3909,1029
78712038,3909,1069
75372568,3911,105
75945472,3911,127
76684160,3911,256
77616323,3911,1040
75707217,3913,113
77027920,3913,1029
78712039,3913,1069
77616324,3916,1040
74838635,3917,57
78397163,3917,1063
78417927,3917,1064
76160050,3918,132
78934445,3918,1082
78950399,3918,1083
75372569,3921,105
77246369,3921,1030
77616325,3921,1040
75372570,3922,105
77246370,3922,1030
77616326,3922,1040
75607958,3923,110
75707218,3923,113
76469606,3923,177
76662653,3923,247
77246371,3923,1030
78829066,3923,1070
75283789,3924,93
76496813,3924,192
77027921,3924,1029
77616327,3924,1040
78859039,3924,1078
75283790,3925,93
76496814,3925,192
77027922,3925,1029
77616328,3925,1040
78859040,3925,1078
74874902,3926,63
75283791,3926,93
76496815,3926,192
77027923,3926,1029
77616329,3926,1040
78859041,3926,1078
74838636,3929,57
78397164,3929,1063
78417928,3929,1064
74838637,3930,57
78397165,3930,1063
78417929,3930,1064
74838638,3931,57
78397166,3931,1063
78417930,3931,1064
78417931,3932,1064
75707219,3935,113
76469607,3935,177
76662654,3935,247
77246372,3935,1030
78829067,3935,1070
75707220,3936,113
76469608,3936,177
76662655,3936,247
77246373,3936,1030
78829068,3936,1070
75707221,3937,113
76469609,3937,177
76662656,3937,247
77246374,3937,1030
78829069,3937,1070
74838639,3938,57
78397167,3938,1063
78417932,3938,1064
78417933,3940,1064
75607959,3941,110
74874903,3945,63
77616330,3945,1040
78054363,3945,1041
76430418,3948,160
77616331,3948,1040
76430419,3949,160
77616332,3949,1040
76430420,3950,160
75846669,3951,123
75945473,3951,127
78188448,3951,1047
78417934,3954,1064
78417935,3955,1064
77246375,3957,1030
77616333,3957,1040
74874904,3958,63
76994489,3958,1028
77246376,3958,1030
77616334,3958,1040
75707222,3960,113
76469610,3960,177
76662657,3960,247
77246377,3960,1030
78829070,3960,1070
75707223,3961,113
76469611,3961,177
76662658,3961,247
77246378,3961,1030
78829071,3961,1070
74874905,3962,63
75283792,3962,93
76496816,3962,192
77027924,3962,1029
77616335,3962,1040
78417936,3962,1064
78859042,3962,1078
74874906,3965,63
75394186,3965,106
75531890,3965,107
77497870,3965,1032
77616336,3965,1040
78054364,3965,1041
74698330,3966,32
74874907,3966,63
75394187,3966,106
75531891,3966,107
77497871,3966,1032
77562216,3966,1039
77616337,3966,1040
78054365,3966,1041
76314827,3970,143
78160460,3970,1043
76314828,3971,143
78160461,3971,1043
75707224,3972,113
76469612,3972,177
76662659,3972,247
77027925,3972,1029
77246379,3972,1030
78829072,3972,1070
77027926,3974,1029
78712040,3974,1069
75707225,3975,113
76469613,3975,177
76662660,3975,247
77246380,3975,1030
78829073,3975,1070
75607960,3976,110
75607961,3977,110
75157162,3980,66
77616338,3982,1040
78877047,3982,1079
74874908,3985,63
75283793,3985,93
76496817,3985,192
77027927,3985,1029
77616339,3985,1040
78859043,3985,1078
74874909,3986,63
77616340,3986,1040
74698331,3988,32
74874910,3988,63
75707226,3988,113
76469614,3988,177
76578290,3988,234
76634252,3988,245
76662661,3988,247
77246381,3988,1030
77562217,3988,1039
77616341,3988,1040
78054366,3988,1041
78829074,3988,1070
75707227,3989,113
76469615,3989,177
76662662,3989,247
77246382,3989,1030
78829075,3989,1070
75707228,3990,113
76469616,3990,177
76662663,3990,247
77246383,3990,1030
78829076,3990,1070
75283794,3994,93
75607962,3994,110
77027928,3994,1029
77246384,3994,1030
75283795,3995,93
75607963,3995,110
77027929,3995,1029
77246385,3995,1030
75283796,3996,93
75607964,3996,110
77027930,3996,1029
77246386,3996,1030
75846670,3997,123
75945474,3997,127
78188449,3997,1047
75607965,3998,110
74874911,3999,63
77616342,3999,1040
75283797,4001,93
75607966,4001,110
77027931,4001,1029
77246387,4001,1030
77616343,4002,1040
74684241,4003,18
75227455,4003,76
76877222,4003,1002
77616344,4003,1040
78877048,4003,1079
75372571,4004,105
75945475,4004,127
76684161,4004,256
77616345,4004,1040
75707229,4007,113
76469617,4007,177
76662664,4007,247
77246388,4007,1030
78829077,4007,1070
75846671,4008,123
75945476,4008,127
78188450,4008,1047
75283798,4009,93
76496818,4009,192
77027932,4009,1029
77246389,4009,1030
77616346,4009,1040
78859044,4009,1078
74838640,4010,57
78397168,4010,1063
78417937,4010,1064
75157163,4011,66
75157164,4012,66
77027933,4015,1029
78712041,4015,1069
77027934,4016,1029
78712042,4016,1069
75846672,4018,123
75945477,4018,127
78188451,4018,1047
78273773,4018,1049
76244594,4021,136
78981447,4021,1089
74874912,4024,63
75372572,4024,105
75945478,4024,127
76684162,4024,256
77616347,4024,1040
78417938,4024,1064
75846673,4027,123
75945479,4027,127
78188452,4027,1047
78267766,4027,1048
78273774,4027,1049
75283799,4028,93
75607967,4028,110
77027935,4028,1029
77246390,4028,1030
75283800,4029,93
75607968,4029,110
77027936,4029,1029
77246391,4029,1030
75283801,4030,93
75607969,4030,110
77027937,4030,1029
77246392,4030,1030
74838641,4031,57
78397169,4031,1063
78417939,4031,1064
78417940,4032,1064
74859189,4033,62
76486106,4033,191
76981259,4033,1026
78712043,4033,1069
75283802,4034,93
76496819,4034,192
77027938,4034,1029
77616348,4034,1040
78859045,4034,1078
75607970,4036,110
74874913,4038,63
77616349,4038,1040
75846674,4039,123
75945480,4039,127
78188453,4039,1047
75283803,4040,93
75372573,4040,105
76496820,4040,192
77027939,4040,1029
77246393,4040,1030
78859046,4040,1078
75372574,4043,105
77246394,4043,1030
75283804,4044,93
76496821,4044,192
77027940,4044,1029
77616350,4044,1040
78859047,4044,1078
74859190,4045,62
76486107,4045,191
76981260,4045,1026
75707230,4046,113
76469618,4046,177
76662665,4046,247
77246395,4046,1030
78829078,4046,1070
74874914,4048,63
77246396,4048,1030
77616351,4048,1040
77246397,4049,1030
78338750,4049,1057
77616352,4050,1040
78877049,4050,1079
74859191,4051,62
74874915,4051,63
76486108,4051,191
76981261,4051,1026
77616353,4051,1040
74874916,4052,63
77246398,4052,1030
77616354,4052,1040
75283805,4058,93
76496822,4058,192
77027941,4058,1029
77616355,4058,1040
78859048,4058,1078
75157165,4059,66
74874917,4060,63
76314829,4060,143
77027942,4060,1029
77616356,4060,1040
78160462,4060,1043
74874918,4061,63
77616357,4061,1040
75270451,4062,83
75846675,4064,123
75945481,4064,127
78188454,4064,1047
75607971,4065,110
74874919,4066,63
75283806,4066,93
76496823,4066,192
77027943,4066,1029
77616358,4066,1040
78859049,4066,1078
74859192,4072,62
76486109,4072,191
76981262,4072,1026
75270452,4073,83
78417941,4073,1064
75270453,4074,83
75607972,4076,110
78417942,4077,1064
78417943,4078,1064
75283807,4079,93
76496824,4079,192
