chembl_id,entity_type,entity_id,status,last_active
CHEMBL1004063,ASSAY,522019,ACTIVE,34.0
CHEMBL1004064,ASSAY,522020,ACTIVE,34.0
CHEMBL1004065,ASSAY,522021,ACTIVE,34.0
CHEMBL1004066,ASSAY,522022,ACTIVE,34.0
CHEMBL1004067,ASSAY,522023,ACTIVE,34.0
CHEMBL1004068,ASSAY,522024,ACTIVE,34.0
CHEMBL1004069,ASSAY,522025,ACTIVE,34.0
CHEMBL100407,COMPOUND,165054,ACTIVE,34.0
CHEMBL1004070,ASSAY,522026,ACTIVE,34.0
CHEMBL1004071,ASSAY,522027,ACTIVE,34.0
CHEMBL1004072,ASSAY,522028,ACTIVE,34.0
CHEMBL1004073,ASSAY,522029,ACTIVE,34.0
CHEMBL1004074,ASSAY,523044,ACTIVE,34.0
CHEMBL1004075,ASSAY,523045,ACTIVE,34.0
CHEMBL1004076,ASSAY,523046,ACTIVE,34.0
CHEMBL1004077,ASSAY,523047,ACTIVE,34.0
CHEMBL1004078,ASSAY,523048,ACTIVE,34.0
CHEMBL1004079,ASSAY,523049,ACTIVE,34.0
CHEMBL100408,COMPOUND,164030,ACTIVE,34.0
CHEMBL1004080,ASSAY,523050,ACTIVE,34.0
CHEMBL1004081,ASSAY,523051,ACTIVE,34.0
CHEMBL1004082,ASSAY,523052,ACTIVE,34.0
CHEMBL1004083,ASSAY,523053,ACTIVE,34.0
CHEMBL1004084,ASSAY,523054,ACTIVE,34.0
CHEMBL1004085,ASSAY,523055,ACTIVE,34.0
CHEMBL1004086,ASSAY,523056,ACTIVE,34.0
CHEMBL1004087,ASSAY,523057,ACTIVE,34.0
CHEMBL1004088,ASSAY,523058,ACTIVE,34.0
CHEMBL1004089,ASSAY,523059,ACTIVE,34.0
CHEMBL100409,COMPOUND,164364,ACTIVE,34.0
CHEMBL1004090,ASSAY,523060,ACTIVE,34.0
CHEMBL1004091,ASSAY,523061,ACTIVE,34.0
CHEMBL1004092,ASSAY,523062,ACTIVE,34.0
CHEMBL1004093,ASSAY,523063,ACTIVE,34.0
CHEMBL1004094,ASSAY,523064,ACTIVE,34.0
CHEMBL1004095,ASSAY,523065,ACTIVE,34.0
CHEMBL1004096,ASSAY,523066,ACTIVE,34.0
CHEMBL1004097,ASSAY,523067,ACTIVE,34.0
CHEMBL1004098,ASSAY,523068,ACTIVE,34.0
CHEMBL1004099,ASSAY,523069,ACTIVE,34.0
CHEMBL10041,COMPOUND,6341,ACTIVE,34.0
CHEMBL100410,COMPOUND,164824,INACTIVE,10.0
CHEMBL1004100,ASSAY,523070,ACTIVE,34.0
CHEMBL1004101,ASSAY,523071,ACTIVE,34.0
CHEMBL1004102,ASSAY,523072,ACTIVE,34.0
CHEMBL1004103,ASSAY,523073,ACTIVE,34.0
CHEMBL1004104,ASSAY,523074,ACTIVE,34.0
CHEMBL1004105,ASSAY,523075,ACTIVE,34.0
CHEMBL1004106,ASSAY,523076,ACTIVE,34.0
CHEMBL1004107,ASSAY,523077,ACTIVE,34.0
CHEMBL1004108,ASSAY,523078,ACTIVE,34.0
CHEMBL1004109,ASSAY,523079,ACTIVE,34.0
CHEMBL100411,COMPOUND,165227,INACTIVE,
CHEMBL1004110,ASSAY,523080,ACTIVE,34.0
CHEMBL1004111,ASSAY,523081,ACTIVE,34.0
CHEMBL1004112,ASSAY,523082,ACTIVE,34.0
CHEMBL1004113,ASSAY,523083,ACTIVE,34.0
CHEMBL1004114,ASSAY,523084,ACTIVE,34.0
CHEMBL1004115,ASSAY,523085,ACTIVE,34.0
CHEMBL1004116,ASSAY,523086,ACTIVE,34.0
CHEMBL1004117,ASSAY,523087,ACTIVE,34.0
CHEMBL1004118,ASSAY,523088,ACTIVE,34.0
CHEMBL1004119,ASSAY,523089,ACTIVE,34.0
CHEMBL100412,COMPOUND,166536,ACTIVE,34.0
CHEMBL1004120,ASSAY,523090,ACTIVE,34.0
CHEMBL1004121,ASSAY,523091,ACTIVE,34.0
CHEMBL1004122,ASSAY,523475,ACTIVE,34.0
CHEMBL1004123,ASSAY,523476,ACTIVE,34.0
CHEMBL1004124,ASSAY,523299,ACTIVE,34.0
CHEMBL1004125,ASSAY,523300,ACTIVE,34.0
CHEMBL1004126,ASSAY,523301,ACTIVE,34.0
CHEMBL1004127,ASSAY,523302,ACTIVE,34.0
CHEMBL1004128,ASSAY,523303,ACTIVE,34.0
CHEMBL1004129,ASSAY,523304,ACTIVE,34.0
CHEMBL100413,COMPOUND,164624,ACTIVE,34.0
CHEMBL1004130,ASSAY,523305,ACTIVE,34.0
CHEMBL1004131,ASSAY,523306,ACTIVE,34.0
CHEMBL1004132,ASSAY,523307,ACTIVE,34.0
CHEMBL1004133,ASSAY,523308,ACTIVE,34.0
CHEMBL1004134,ASSAY,523309,ACTIVE,34.0
CHEMBL1004135,ASSAY,523310,ACTIVE,34.0
CHEMBL1004136,ASSAY,523311,ACTIVE,34.0
CHEMBL1004137,ASSAY,523312,ACTIVE,34.0
CHEMBL1004138,ASSAY,523313,ACTIVE,34.0
CHEMBL1004139,ASSAY,523314,ACTIVE,34.0
CHEMBL100414,COMPOUND,164368,ACTIVE,34.0
CHEMBL1004140,ASSAY,523315,ACTIVE,34.0
CHEMBL1004141,ASSAY,523316,ACTIVE,34.0
CHEMBL1004142,ASSAY,523317,ACTIVE,34.0
CHEMBL1004143,ASSAY,523318,ACTIVE,34.0
CHEMBL1004144,ASSAY,523319,ACTIVE,34.0
CHEMBL1004145,ASSAY,523320,ACTIVE,34.0
CHEMBL1004146,ASSAY,523321,ACTIVE,34.0
CHEMBL1004147,ASSAY,523322,ACTIVE,34.0
CHEMBL1004148,ASSAY,523323,ACTIVE,34.0
CHEMBL1004149,ASSAY,523324,ACTIVE,34.0
CHEMBL100415,COMPOUND,163675,ACTIVE,34.0
CHEMBL1004150,ASSAY,523325,ACTIVE,34.0
CHEMBL1004151,ASSAY,523326,ACTIVE,34.0
CHEMBL1004152,ASSAY,523851,ACTIVE,34.0
CHEMBL1004153,ASSAY,523852,ACTIVE,34.0
CHEMBL1004154,ASSAY,523853,ACTIVE,34.0
CHEMBL1004155,ASSAY,523854,ACTIVE,34.0
CHEMBL1004156,ASSAY,523855,ACTIVE,34.0
CHEMBL1004157,ASSAY,523856,ACTIVE,34.0
CHEMBL1004158,ASSAY,523857,ACTIVE,34.0
CHEMBL1004159,ASSAY,523858,ACTIVE,34.0
CHEMBL100416,COMPOUND,161570,INACTIVE,10.0
CHEMBL1004160,ASSAY,523859,ACTIVE,34.0
CHEMBL1004161,ASSAY,523860,ACTIVE,34.0
CHEMBL1004162,ASSAY,523861,ACTIVE,34.0
CHEMBL1004163,ASSAY,523862,ACTIVE,34.0
CHEMBL1004164,ASSAY,523863,ACTIVE,34.0
CHEMBL1004165,ASSAY,523864,ACTIVE,34.0
CHEMBL1004166,ASSAY,523865,ACTIVE,34.0
CHEMBL1004167,ASSAY,523866,ACTIVE,34.0
CHEMBL1004168,ASSAY,523867,ACTIVE,34.0
CHEMBL1004169,ASSAY,523868,ACTIVE,34.0
CHEMBL100417,COMPOUND,161571,ACTIVE,34.0
CHEMBL1004170,ASSAY,523869,ACTIVE,34.0
CHEMBL1004171,ASSAY,523870,ACTIVE,34.0
CHEMBL1004172,ASSAY,523871,ACTIVE,34.0
CHEMBL1004173,ASSAY,523872,ACTIVE,34.0
CHEMBL1004174,ASSAY,523873,ACTIVE,34.0
CHEMBL1004175,ASSAY,523874,ACTIVE,34.0
CHEMBL1004176,ASSAY,523875,ACTIVE,34.0
CHEMBL1004177,ASSAY,523876,ACTIVE,34.0
CHEMBL1004178,ASSAY,523877,ACTIVE,34.0
CHEMBL1004179,ASSAY,523878,ACTIVE,34.0
CHEMBL100418,COMPOUND,159754,ACTIVE,34.0
CHEMBL1004180,ASSAY,523879,ACTIVE,34.0
CHEMBL1004181,ASSAY,521570,ACTIVE,34.0
CHEMBL1004182,ASSAY,521571,ACTIVE,34.0
CHEMBL1004183,ASSAY,521572,ACTIVE,34.0
CHEMBL1004184,ASSAY,521573,ACTIVE,34.0
CHEMBL1004185,ASSAY,521574,ACTIVE,34.0
CHEMBL1004186,ASSAY,521575,ACTIVE,34.0
CHEMBL1004187,ASSAY,521576,ACTIVE,34.0
CHEMBL1004188,ASSAY,521577,ACTIVE,34.0
CHEMBL1004189,ASSAY,521578,ACTIVE,34.0
CHEMBL100419,COMPOUND,161321,ACTIVE,34.0
CHEMBL1004190,ASSAY,521579,ACTIVE,34.0
CHEMBL1004191,ASSAY,521580,ACTIVE,34.0
CHEMBL1004192,ASSAY,521581,ACTIVE,34.0
CHEMBL1004193,ASSAY,521582,ACTIVE,34.0
CHEMBL1004194,ASSAY,521583,ACTIVE,34.0
CHEMBL1004195,ASSAY,521584,ACTIVE,34.0
CHEMBL1004196,ASSAY,521585,ACTIVE,34.0
CHEMBL1004197,ASSAY,521586,ACTIVE,34.0
CHEMBL1004198,ASSAY,521587,ACTIVE,34.0
CHEMBL1004199,ASSAY,521588,ACTIVE,34.0
CHEMBL10042,COMPOUND,6712,ACTIVE,34.0
CHEMBL100420,COMPOUND,160704,ACTIVE,34.0
CHEMBL1004200,ASSAY,521589,ACTIVE,34.0
CHEMBL1004201,ASSAY,521590,ACTIVE,34.0
CHEMBL1004202,ASSAY,521591,ACTIVE,34.0
CHEMBL1004203,ASSAY,521592,ACTIVE,34.0
CHEMBL1004204,ASSAY,521593,ACTIVE,34.0
CHEMBL1004205,ASSAY,521594,ACTIVE,34.0
CHEMBL1004206,ASSAY,521595,ACTIVE,34.0
CHEMBL1004207,ASSAY,521596,ACTIVE,34.0
CHEMBL1004208,ASSAY,521597,ACTIVE,34.0
CHEMBL1004209,ASSAY,521598,ACTIVE,34.0
CHEMBL100421,COMPOUND,160978,ACTIVE,34.0
CHEMBL1004210,ASSAY,521599,ACTIVE,34.0
CHEMBL1004211,ASSAY,521600,ACTIVE,34.0
CHEMBL1004212,ASSAY,521601,ACTIVE,34.0
CHEMBL1004213,ASSAY,521602,ACTIVE,34.0
CHEMBL1004214,ASSAY,521603,ACTIVE,34.0
CHEMBL1004215,ASSAY,521604,ACTIVE,34.0
CHEMBL1004216,ASSAY,521605,ACTIVE,34.0
CHEMBL1004217,ASSAY,521606,ACTIVE,34.0
CHEMBL1004218,ASSAY,521607,ACTIVE,34.0
CHEMBL1004219,ASSAY,521608,ACTIVE,34.0
CHEMBL100422,COMPOUND,162268,ACTIVE,34.0
CHEMBL1004220,ASSAY,521609,ACTIVE,34.0
CHEMBL1004221,ASSAY,521731,ACTIVE,34.0
CHEMBL1004222,ASSAY,521732,ACTIVE,34.0
CHEMBL1004223,ASSAY,550095,ACTIVE,34.0
CHEMBL1004224,ASSAY,550096,ACTIVE,34.0
CHEMBL1004225,ASSAY,550097,ACTIVE,34.0
CHEMBL1004226,ASSAY,550098,ACTIVE,34.0
CHEMBL1004227,ASSAY,550099,ACTIVE,34.0
CHEMBL1004228,ASSAY,550100,ACTIVE,34.0
CHEMBL1004229,ASSAY,550101,ACTIVE,34.0
CHEMBL100423,COMPOUND,159618,INACTIVE,18.0
CHEMBL1004230,ASSAY,550102,ACTIVE,34.0
CHEMBL1004231,ASSAY,550103,ACTIVE,34.0
CHEMBL1004232,ASSAY,550104,ACTIVE,34.0
CHEMBL1004233,ASSAY,550105,ACTIVE,34.0
CHEMBL1004234,ASSAY,550106,ACTIVE,34.0
CHEMBL1004235,ASSAY,550107,ACTIVE,34.0
CHEMBL1004236,ASSAY,550108,ACTIVE,34.0
CHEMBL1004237,ASSAY,550109,ACTIVE,34.0
CHEMBL1004238,ASSAY,550110,ACTIVE,34.0
CHEMBL1004239,ASSAY,550111,ACTIVE,34.0
CHEMBL100424,COMPOUND,159619,ACTIVE,34.0
CHEMBL1004240,ASSAY,550112,ACTIVE,34.0
CHEMBL1004241,ASSAY,550113,ACTIVE,34.0
CHEMBL1004242,ASSAY,550114,ACTIVE,34.0
CHEMBL1004243,ASSAY,550115,ACTIVE,34.0
CHEMBL1004244,ASSAY,550116,ACTIVE,34.0
CHEMBL1004245,ASSAY,550117,ACTIVE,34.0
CHEMBL1004246,ASSAY,550118,ACTIVE,34.0
CHEMBL1004247,ASSAY,550119,ACTIVE,34.0
CHEMBL1004248,ASSAY,550120,ACTIVE,34.0
CHEMBL1004249,ASSAY,550121,ACTIVE,34.0
CHEMBL100425,COMPOUND,159998,ACTIVE,34.0
CHEMBL1004250,ASSAY,550122,ACTIVE,34.0
CHEMBL1004251,ASSAY,550123,ACTIVE,34.0
CHEMBL1004252,ASSAY,550124,ACTIVE,34.0
CHEMBL1004253,ASSAY,550125,ACTIVE,34.0
CHEMBL1004254,ASSAY,550126,ACTIVE,34.0
CHEMBL1004255,ASSAY,550127,ACTIVE,34.0
CHEMBL1004256,ASSAY,550128,ACTIVE,34.0
CHEMBL1004257,ASSAY,550129,ACTIVE,34.0
CHEMBL1004258,ASSAY,550130,ACTIVE,34.0
CHEMBL1004259,ASSAY,550131,ACTIVE,34.0
CHEMBL100426,COMPOUND,157859,ACTIVE,34.0
CHEMBL1004260,ASSAY,550132,ACTIVE,34.0
CHEMBL1004261,ASSAY,550133,ACTIVE,34.0
CHEMBL1004262,ASSAY,550134,ACTIVE,34.0
CHEMBL1004263,ASSAY,550135,ACTIVE,34.0
CHEMBL1004264,ASSAY,550136,ACTIVE,34.0
CHEMBL1004265,ASSAY,550137,ACTIVE,34.0
CHEMBL1004266,ASSAY,550138,ACTIVE,34.0
CHEMBL1004267,ASSAY,550139,ACTIVE,34.0
CHEMBL1004268,ASSAY,550140,ACTIVE,34.0
CHEMBL1004269,ASSAY,550141,ACTIVE,34.0
CHEMBL100427,COMPOUND,162045,ACTIVE,34.0
CHEMBL1004270,ASSAY,550142,ACTIVE,34.0
CHEMBL1004271,ASSAY,550143,ACTIVE,34.0
CHEMBL1004272,ASSAY,550144,ACTIVE,34.0
CHEMBL1004273,ASSAY,550145,ACTIVE,34.0
CHEMBL1004274,ASSAY,550146,ACTIVE,34.0
CHEMBL1004275,ASSAY,550147,ACTIVE,34.0
CHEMBL1004276,ASSAY,550148,ACTIVE,34.0
CHEMBL1004277,ASSAY,550149,ACTIVE,34.0
CHEMBL1004278,ASSAY,550150,ACTIVE,34.0
CHEMBL1004279,ASSAY,550151,ACTIVE,34.0
CHEMBL100428,COMPOUND,159661,ACTIVE,34.0
CHEMBL1004280,ASSAY,550152,ACTIVE,34.0
CHEMBL1004281,ASSAY,550153,ACTIVE,34.0
CHEMBL1004282,ASSAY,551021,ACTIVE,34.0
CHEMBL1004283,ASSAY,551022,ACTIVE,34.0
CHEMBL1004284,ASSAY,551023,ACTIVE,34.0
CHEMBL1004285,ASSAY,551024,ACTIVE,34.0
CHEMBL1004286,ASSAY,551025,ACTIVE,34.0
CHEMBL1004287,ASSAY,551026,ACTIVE,34.0
CHEMBL1004288,ASSAY,551027,ACTIVE,34.0
CHEMBL1004289,ASSAY,551028,ACTIVE,34.0
CHEMBL100429,COMPOUND,162320,ACTIVE,34.0
CHEMBL1004290,ASSAY,551029,ACTIVE,34.0
CHEMBL1004291,ASSAY,551030,ACTIVE,34.0
CHEMBL1004292,ASSAY,551031,ACTIVE,34.0
CHEMBL1004293,ASSAY,551032,ACTIVE,34.0
CHEMBL1004294,ASSAY,551033,ACTIVE,34.0
CHEMBL1004295,ASSAY,551034,ACTIVE,34.0
CHEMBL1004296,ASSAY,551035,ACTIVE,34.0
CHEMBL1004297,ASSAY,551036,ACTIVE,34.0
CHEMBL1004298,ASSAY,551037,ACTIVE,34.0
CHEMBL1004299,ASSAY,551038,ACTIVE,34.0
CHEMBL10043,COMPOUND,6442,ACTIVE,34.0
CHEMBL100430,COMPOUND,161879,INACTIVE,
CHEMBL1004300,ASSAY,551039,ACTIVE,34.0
CHEMBL1004301,ASSAY,551040,ACTIVE,34.0
CHEMBL1004302,ASSAY,551041,ACTIVE,34.0
CHEMBL1004303,ASSAY,551042,ACTIVE,34.0
CHEMBL1004304,ASSAY,551043,ACTIVE,34.0
CHEMBL1004305,ASSAY,551044,ACTIVE,34.0
CHEMBL1004306,ASSAY,551045,ACTIVE,34.0
CHEMBL1004307,ASSAY,551046,ACTIVE,34.0
CHEMBL1004308,ASSAY,551047,ACTIVE,34.0
CHEMBL1004309,ASSAY,551048,ACTIVE,34.0
CHEMBL100431,COMPOUND,161279,ACTIVE,34.0
CHEMBL1004310,ASSAY,551049,ACTIVE,34.0
CHEMBL1004311,ASSAY,551050,ACTIVE,34.0
CHEMBL1004312,ASSAY,551051,ACTIVE,34.0
CHEMBL1004313,ASSAY,551052,ACTIVE,34.0
CHEMBL1004314,ASSAY,551053,ACTIVE,34.0
CHEMBL1004315,ASSAY,551054,ACTIVE,34.0
CHEMBL1004316,ASSAY,551055,ACTIVE,34.0
CHEMBL1004317,ASSAY,551056,ACTIVE,34.0
CHEMBL1004318,ASSAY,551057,ACTIVE,34.0
CHEMBL1004319,ASSAY,551058,ACTIVE,34.0
CHEMBL100432,COMPOUND,159469,INACTIVE,18.0
CHEMBL1004320,ASSAY,551059,ACTIVE,34.0
CHEMBL1004321,ASSAY,551060,ACTIVE,34.0
CHEMBL1004322,ASSAY,551061,ACTIVE,34.0
CHEMBL1004323,ASSAY,551062,ACTIVE,34.0
CHEMBL1004324,ASSAY,551063,ACTIVE,34.0
CHEMBL1004325,ASSAY,551064,ACTIVE,34.0
CHEMBL1004326,ASSAY,551065,ACTIVE,34.0
CHEMBL1004327,ASSAY,551066,ACTIVE,34.0
CHEMBL1004328,ASSAY,551561,ACTIVE,34.0
CHEMBL1004329,ASSAY,551562,ACTIVE,34.0
CHEMBL100433,COMPOUND,160084,ACTIVE,34.0
CHEMBL1004330,ASSAY,551563,ACTIVE,34.0
CHEMBL1004331,ASSAY,551564,ACTIVE,34.0
CHEMBL1004332,ASSAY,551565,ACTIVE,34.0
CHEMBL1004333,ASSAY,551566,ACTIVE,34.0
CHEMBL1004334,ASSAY,551567,ACTIVE,34.0
CHEMBL1004335,ASSAY,551568,ACTIVE,34.0
CHEMBL1004336,ASSAY,551569,ACTIVE,34.0
CHEMBL1004337,ASSAY,551570,ACTIVE,34.0
CHEMBL1004338,ASSAY,551571,ACTIVE,34.0
CHEMBL1004339,ASSAY,551572,ACTIVE,34.0
CHEMBL100434,COMPOUND,159814,ACTIVE,34.0
CHEMBL1004340,ASSAY,551573,ACTIVE,34.0
CHEMBL1004341,ASSAY,551574,ACTIVE,34.0
CHEMBL1004342,ASSAY,551575,ACTIVE,34.0
CHEMBL1004343,ASSAY,551576,ACTIVE,34.0
CHEMBL1004344,ASSAY,551286,ACTIVE,34.0
CHEMBL1004345,ASSAY,551287,ACTIVE,34.0
CHEMBL1004346,ASSAY,551288,ACTIVE,34.0
CHEMBL1004347,ASSAY,551289,ACTIVE,34.0
CHEMBL1004348,ASSAY,551290,ACTIVE,34.0
CHEMBL1004349,ASSAY,551291,ACTIVE,34.0
CHEMBL100435,COMPOUND,157966,ACTIVE,34.0
CHEMBL1004350,ASSAY,551292,ACTIVE,34.0
CHEMBL1004351,ASSAY,551293,ACTIVE,34.0
CHEMBL1004352,ASSAY,551294,ACTIVE,34.0
CHEMBL1004353,ASSAY,551295,ACTIVE,34.0
CHEMBL1004354,ASSAY,551296,ACTIVE,34.0
CHEMBL1004355,ASSAY,551297,ACTIVE,34.0
CHEMBL1004356,ASSAY,551298,ACTIVE,34.0
CHEMBL1004357,ASSAY,551299,ACTIVE,34.0
CHEMBL1004358,ASSAY,551808,ACTIVE,34.0
CHEMBL1004359,ASSAY,551809,ACTIVE,34.0
CHEMBL100436,COMPOUND,160493,INACTIVE,19.0
CHEMBL1004360,ASSAY,551810,ACTIVE,34.0
CHEMBL1004361,ASSAY,551811,ACTIVE,34.0
CHEMBL1004362,ASSAY,551812,ACTIVE,34.0
CHEMBL1004363,ASSAY,551813,ACTIVE,34.0
CHEMBL1004364,ASSAY,551814,ACTIVE,34.0
CHEMBL1004365,ASSAY,551815,ACTIVE,34.0
CHEMBL1004366,ASSAY,551816,ACTIVE,34.0
CHEMBL1004367,ASSAY,551817,ACTIVE,34.0
CHEMBL1004368,ASSAY,551818,ACTIVE,34.0
CHEMBL1004369,ASSAY,551819,ACTIVE,34.0
CHEMBL100437,COMPOUND,159237,INACTIVE,
CHEMBL1004370,ASSAY,551820,ACTIVE,34.0
CHEMBL1004371,ASSAY,551821,ACTIVE,34.0
CHEMBL1004372,ASSAY,551822,ACTIVE,34.0
CHEMBL1004373,ASSAY,551823,ACTIVE,34.0
CHEMBL1004374,ASSAY,551824,ACTIVE,34.0
CHEMBL1004375,ASSAY,551825,ACTIVE,34.0
CHEMBL1004376,ASSAY,551826,ACTIVE,34.0
CHEMBL1004377,ASSAY,551827,ACTIVE,34.0
CHEMBL1004378,ASSAY,551828,ACTIVE,34.0
CHEMBL1004379,ASSAY,551829,ACTIVE,34.0
CHEMBL100438,COMPOUND,160181,ACTIVE,34.0
CHEMBL1004380,ASSAY,551830,ACTIVE,34.0
CHEMBL1004381,ASSAY,551831,ACTIVE,34.0
CHEMBL1004382,ASSAY,551832,ACTIVE,34.0
CHEMBL1004383,ASSAY,551833,ACTIVE,34.0
CHEMBL1004384,ASSAY,551834,ACTIVE,34.0
CHEMBL1004385,ASSAY,551835,ACTIVE,34.0
CHEMBL1004386,ASSAY,551836,ACTIVE,34.0
CHEMBL1004387,ASSAY,551837,ACTIVE,34.0
CHEMBL1004388,ASSAY,551838,ACTIVE,34.0
CHEMBL1004389,ASSAY,551839,ACTIVE,34.0
CHEMBL100439,COMPOUND,162831,ACTIVE,34.0
CHEMBL1004390,ASSAY,551840,ACTIVE,34.0
CHEMBL1004391,ASSAY,551841,ACTIVE,34.0
CHEMBL1004392,ASSAY,551842,ACTIVE,34.0
CHEMBL1004393,ASSAY,551843,ACTIVE,34.0
CHEMBL1004394,ASSAY,551844,ACTIVE,34.0
CHEMBL1004395,ASSAY,551845,ACTIVE,34.0
CHEMBL1004396,ASSAY,551846,ACTIVE,34.0
CHEMBL1004397,ASSAY,551847,ACTIVE,34.0
CHEMBL1004398,ASSAY,551848,ACTIVE,34.0
CHEMBL1004399,ASSAY,551849,ACTIVE,34.0
CHEMBL10044,COMPOUND,6036,ACTIVE,34.0
CHEMBL100440,COMPOUND,165224,ACTIVE,34.0
CHEMBL1004400,ASSAY,551850,ACTIVE,34.0
CHEMBL1004401,ASSAY,551851,ACTIVE,34.0
CHEMBL1004402,ASSAY,551852,ACTIVE,34.0
CHEMBL1004403,ASSAY,551853,ACTIVE,34.0
CHEMBL1004404,ASSAY,551854,ACTIVE,34.0
CHEMBL1004405,ASSAY,483348,ACTIVE,34.0
CHEMBL1004406,ASSAY,483349,ACTIVE,34.0
CHEMBL1004407,ASSAY,483350,ACTIVE,34.0
CHEMBL1004408,ASSAY,483351,ACTIVE,34.0
CHEMBL1004409,ASSAY,483352,ACTIVE,34.0
CHEMBL100441,COMPOUND,163387,ACTIVE,34.0
CHEMBL1004410,ASSAY,483353,ACTIVE,34.0
CHEMBL1004411,ASSAY,483354,ACTIVE,34.0
CHEMBL1004412,ASSAY,483355,ACTIVE,34.0
CHEMBL1004413,ASSAY,483356,ACTIVE,34.0
CHEMBL1004414,ASSAY,483357,ACTIVE,34.0
CHEMBL1004415,ASSAY,483358,ACTIVE,34.0
CHEMBL1004416,ASSAY,483359,ACTIVE,34.0
CHEMBL1004417,ASSAY,483360,ACTIVE,34.0
CHEMBL1004418,ASSAY,483361,ACTIVE,34.0
CHEMBL1004419,ASSAY,483362,ACTIVE,34.0
CHEMBL100442,COMPOUND,165258,ACTIVE,34.0
CHEMBL1004420,ASSAY,483363,ACTIVE,34.0
CHEMBL1004421,ASSAY,483364,ACTIVE,34.0
CHEMBL1004422,ASSAY,483365,ACTIVE,34.0
CHEMBL1004423,ASSAY,483366,ACTIVE,34.0
CHEMBL1004424,ASSAY,483367,ACTIVE,34.0
CHEMBL1004425,ASSAY,483368,ACTIVE,34.0
CHEMBL1004426,ASSAY,483369,ACTIVE,34.0
CHEMBL1004427,ASSAY,483315,ACTIVE,34.0
CHEMBL1004428,ASSAY,483370,ACTIVE,34.0
CHEMBL1004429,ASSAY,483371,ACTIVE,34.0
CHEMBL100443,COMPOUND,162829,ACTIVE,34.0
CHEMBL1004430,ASSAY,483372,ACTIVE,34.0
CHEMBL1004431,ASSAY,483373,ACTIVE,34.0
CHEMBL1004432,ASSAY,483374,ACTIVE,34.0
CHEMBL1004433,ASSAY,483375,ACTIVE,34.0
CHEMBL1004434,ASSAY,483376,ACTIVE,34.0
CHEMBL1004435,ASSAY,483377,ACTIVE,34.0
CHEMBL1004436,ASSAY,483378,ACTIVE,34.0
CHEMBL1004437,ASSAY,483379,ACTIVE,34.0
CHEMBL1004438,ASSAY,483380,ACTIVE,34.0
CHEMBL1004439,ASSAY,483381,ACTIVE,34.0
CHEMBL100444,COMPOUND,164203,ACTIVE,34.0
CHEMBL1004440,ASSAY,483860,ACTIVE,34.0
CHEMBL1004441,ASSAY,483861,ACTIVE,34.0
CHEMBL1004442,ASSAY,483862,ACTIVE,34.0
CHEMBL1004443,ASSAY,483863,ACTIVE,34.0
CHEMBL1004444,ASSAY,483864,ACTIVE,34.0
CHEMBL1004445,ASSAY,483865,ACTIVE,34.0
CHEMBL1004446,ASSAY,483866,ACTIVE,34.0
CHEMBL1004447,ASSAY,483867,ACTIVE,34.0
CHEMBL1004448,ASSAY,483868,ACTIVE,34.0
CHEMBL1004449,ASSAY,483869,ACTIVE,34.0
CHEMBL100445,COMPOUND,165492,ACTIVE,34.0
CHEMBL1004450,ASSAY,483870,ACTIVE,34.0
CHEMBL1004451,ASSAY,483871,ACTIVE,34.0
CHEMBL1004452,ASSAY,483872,ACTIVE,34.0
CHEMBL1004453,ASSAY,483873,ACTIVE,34.0
CHEMBL1004454,ASSAY,483874,ACTIVE,34.0
CHEMBL1004455,ASSAY,483875,ACTIVE,34.0
CHEMBL1004456,ASSAY,483876,ACTIVE,34.0
CHEMBL1004457,ASSAY,483877,ACTIVE,34.0
CHEMBL1004458,ASSAY,483878,ACTIVE,34.0
CHEMBL1004459,ASSAY,483879,ACTIVE,34.0
CHEMBL100446,COMPOUND,167718,ACTIVE,34.0
CHEMBL1004460,ASSAY,483880,ACTIVE,34.0
CHEMBL1004461,ASSAY,483881,ACTIVE,34.0
CHEMBL1004462,ASSAY,483882,ACTIVE,34.0
CHEMBL1004463,ASSAY,483883,ACTIVE,34.0
CHEMBL1004464,ASSAY,483884,ACTIVE,34.0
CHEMBL1004465,ASSAY,483885,ACTIVE,34.0
CHEMBL1004466,ASSAY,483886,ACTIVE,34.0
CHEMBL1004467,ASSAY,483887,ACTIVE,34.0
CHEMBL1004468,ASSAY,483888,ACTIVE,34.0
CHEMBL1004469,ASSAY,483889,ACTIVE,34.0
CHEMBL100447,COMPOUND,165616,ACTIVE,34.0
CHEMBL1004470,ASSAY,483890,ACTIVE,34.0
CHEMBL1004471,ASSAY,483891,ACTIVE,34.0
CHEMBL1004472,ASSAY,483892,ACTIVE,34.0
CHEMBL1004473,ASSAY,495256,ACTIVE,34.0
CHEMBL1004474,ASSAY,495257,ACTIVE,34.0
CHEMBL1004475,ASSAY,495258,ACTIVE,34.0
CHEMBL1004476,ASSAY,495259,ACTIVE,34.0
CHEMBL1004477,ASSAY,495260,ACTIVE,34.0
CHEMBL1004478,ASSAY,495261,ACTIVE,34.0
CHEMBL1004479,ASSAY,495262,ACTIVE,34.0
CHEMBL100448,COMPOUND,167132,ACTIVE,34.0
CHEMBL1004480,ASSAY,495263,ACTIVE,34.0
CHEMBL1004481,ASSAY,495264,ACTIVE,34.0
CHEMBL1004482,ASSAY,495265,ACTIVE,34.0
